country_iso,vaccstats_id
SWZ,111239
SWZ,111241
SWZ,111244
SWZ,111248
SWZ,111254
SWZ,111256
SWZ,111263
SWZ,111274
SWZ,111283
SWZ,111299
SWZ,111304
SWZ,111347
SWZ,111380
SWZ,111415
SWZ,111436
SWZ,111450
SWZ,111464
SWZ,111478
SWZ,111485
SWZ,111499
SWZ,111576
SWZ,111611
SWZ,111632
SWZ,111639
SWZ,111653
SWZ,111660
SWZ,111667
SWZ,111674
SWZ,111681
SWZ,111695
SWZ,111702
SWZ,111709
SWZ,111716
SWZ,111723
SWZ,111737
SWZ,111751
ETH,112638
ETH,112658
ETH,112659
ETH,112660
ETH,112661
ETH,112662
ETH,112663
ETH,112664
ETH,112665
ETH,112666
ETH,112667
ETH,112668
ETH,112669
ETH,112670
ETH,112671
ETH,112672
ETH,112673
ETH,112674
ETH,112675
ETH,112676
ETH,112677
ETH,112678
ETH,112679
ETH,112680
ETH,112681
ETH,112682
ETH,112683
ETH,112684
ETH,112685
ETH,112686
ETH,112687
ETH,112688
ETH,112689
ETH,112690
ETH,112691
ETH,112692
ETH,112693
ETH,112694
ETH,112695
ETH,112696
ETH,112697
ETH,112698
ETH,112699
ETH,112700
ETH,112701
ETH,112702
ETH,112703
ETH,112704
ETH,112705
ETH,112706
ETH,112707
ETH,112708
ETH,112709
ETH,112710
ETH,112711
ETH,112713
ETH,112714
ETH,112715
ETH,112716
ETH,112717
ETH,112718
ETH,112719
ETH,112720
ETH,112721
ETH,112722
ETH,112723
ETH,112724
ETH,112725
ETH,112726
ETH,112727
ETH,112728
ETH,112729
ETH,112730
ETH,112731
ETH,112732
ETH,112733
ETH,112734
ETH,112735
ETH,112736
ETH,112737
ETH,112738
ETH,112741
ETH,112743
ETH,112744
ETH,112745
ETH,112746
ETH,112747
ETH,112748
ETH,112749
ETH,112750
ETH,112751
ETH,112752
ETH,112754
ETH,112755
ETH,112756
ETH,112757
ETH,112758
ETH,112760
ETH,112761
ETH,112762
ETH,112763
ETH,112764
ETH,112765
ETH,112768
ETH,112769
ETH,112796
ETH,112797
ETH,112798
ETH,112799
ETH,112800
ETH,112801
ETH,112802
ETH,112803
ETH,112804
ETH,112805
ETH,112806
ETH,112807
ETH,112808
ETH,112809
ETH,112810
ETH,112811
ETH,112812
ETH,112813
ETH,112814
ETH,112816
ETH,112817
ETH,112818
ETH,112819
ETH,112820
ETH,112821
ETH,112822
ETH,112823
ETH,112824
ETH,112825
ETH,112826
ETH,112827
ETH,112828
ETH,112829
ETH,112830
ETH,112831
ETH,112832
ETH,112833
ETH,112834
ETH,112835
ETH,112837
ETH,112838
ETH,112839
ETH,112840
ETH,112841
ETH,112842
ETH,112843
ETH,112844
ETH,112846
ETH,112847
ETH,112848
ETH,112849
ETH,112850
ETH,112851
ETH,112852
ETH,112853
ETH,112855
ETH,112856
ETH,112857
ETH,112859
ETH,112860
ETH,112861
ETH,112862
ETH,112863
ETH,112864
ETH,112865
ETH,112866
ETH,112867
ETH,112868
ETH,112869
ETH,112870
ETH,112871
ETH,112872
ETH,112873
ETH,112874
ETH,112875
ETH,112876
ETH,112877
ETH,112878
ETH,112879
ETH,112880
ETH,112881
ETH,112882
ETH,112883
ETH,112884
ETH,112885
ETH,112886
ETH,112887
ETH,112888
ETH,112889
ETH,112890
ETH,112891
ETH,112892
ETH,112893
ETH,112894
ETH,112895
ETH,112896
ETH,112897
ETH,112898
ETH,112899
ETH,112900
ETH,112901
ETH,112902
ETH,112903
ETH,112904
ETH,112905
ETH,112906
ETH,112907
ETH,112908
ETH,112909
ETH,112910
ETH,112911
ETH,112912
ETH,112915
ETH,112916
ETH,112917
ETH,112919
ETH,112920
ETH,112922
ETH,112929
ETH,112933
ETH,112936
ETH,112938
ETH,112939
ETH,112943
ETH,112946
ETH,112951
ETH,112952
ETH,112953
ETH,112954
ETH,112955
ETH,112956
ETH,112957
ETH,112958
ETH,112960
ETH,112961
ETH,112962
ETH,112963
ETH,112964
ETH,112965
ETH,112966
ETH,112967
ETH,112968
ETH,112969
ETH,112970
ETH,112973
ETH,112977
ETH,112982
ETH,112991
ETH,113005
ETH,113021
ETH,113026
ETH,113061
ETH,113075
ETH,113117
ETH,113292
ETH,113355
ETH,113397
ETH,113418
FRO,113853
FRO,113861
FRO,113863
FRO,113865
FRO,113876
FRO,113878
FRO,113879
FRO,113886
FRO,113887
FRO,113888
FRO,113889
FRO,113891
FRO,113895
FRO,113899
FRO,113900
FRO,113901
FRO,113905
FRO,113909
FRO,113910
FRO,113913
FRO,113922
FRO,113926
FRO,113927
FRO,113928
FRO,113929
FRO,113933
FRO,113935
FRO,113936
FRO,113938
FRO,113940
FRO,113941
FRO,113942
FRO,113950
FRO,113952
FRO,113953
FRO,113955
FRO,113957
FRO,113960
FRO,113966
FRO,113967
FRO,113968
FRO,113969
FRO,113970
FRO,113972
FRO,113974
FRO,113978
FRO,113979
FRO,113981
FRO,113982
FRO,113984
FRO,113988
FRO,113990
FRO,113991
FRO,113993
FRO,113994
FRO,113995
FRO,113996
FRO,113997
FRO,113999
FRO,114000
FRO,114003
FRO,114005
FRO,114006
FRO,114009
FRO,114010
FRO,114011
FRO,114012
FRO,114013
FRO,114016
FRO,114017
FRO,114018
FRO,114019
FRO,114020
FRO,114024
FRO,114025
FRO,114026
FRO,114027
FRO,114030
FRO,114032
FRO,114033
FRO,114039
FRO,114041
FRO,114042
FRO,114045
FRO,114046
FRO,114047
FRO,114048
FRO,114051
FRO,114052
FRO,114053
FRO,114054
FRO,114055
FRO,114060
FRO,114062
FRO,114066
FRO,114067
FRO,114068
FRO,114069
FRO,114073
FRO,114074
FRO,114075
FRO,114077
FRO,114081
FRO,114082
FRO,114083
FRO,114087
FRO,114089
FRO,114090
FRO,114093
FRO,114094
FRO,114095
FRO,114098
FRO,114102
FRO,114105
FRO,114107
FRO,114108
FRO,114110
FRO,114112
FRO,114115
FRO,114116
FRO,114117
FRO,114118
FRO,114123
FRO,114124
FRO,114125
FRO,114128
FRO,114130
FRO,114131
FRO,114133
FRO,114180
FRO,114185
FRO,114186
FRO,114188
FRO,114192
FRO,114194
FRO,114195
FRO,114198
FRO,114199
FRO,114200
FRO,114202
FRO,114207
FRO,114208
FRO,114209
FRO,114214
FRO,114217
FRO,114220
FRO,114221
FRO,114222
FRO,114223
FRO,114227
FRO,114228
FRO,114230
FRO,114234
FRO,114236
FRO,114238
FLK,114646
FLK,114654
FLK,114661
FLK,114693
FLK,114705
FLK,114712
FJI,118032
FJI,118059
FJI,118061
FJI,118062
FJI,118066
FJI,118087
FJI,118101
FJI,118108
FJI,118115
FJI,118122
FJI,118128
FJI,118136
FJI,118143
FJI,118150
FJI,118157
FJI,118164
FJI,118170
FJI,118177
FJI,118184
FJI,118191
FJI,118199
FJI,118206
FJI,118213
FJI,118220
FJI,118227
FJI,118234
FJI,118241
FJI,118247
FJI,118254
FJI,118261
FJI,118268
FJI,118275
FJI,118282
FJI,118290
FJI,118296
FJI,118303
FJI,118310
FJI,118325
FJI,118332
FJI,118339
FJI,118345
FJI,118352
FJI,118359
FJI,118366
FJI,118373
FJI,118380
FJI,118387
FJI,118394
FJI,118401
FJI,118408
FJI,118415
FJI,118422
FJI,118429
FJI,118436
FJI,118443
FJI,118450
FJI,118457
FJI,118464
FJI,118471
FJI,118478
FJI,118485
FJI,118492
FJI,118499
FJI,118506
FJI,118513
FJI,118520
FJI,118527
FJI,118534
FJI,118541
FJI,118548
FJI,118555
FJI,118562
FJI,118569
FJI,118576
FJI,118583
FJI,118590
FJI,118598
FJI,118604
FJI,118611
FJI,118618
FJI,118625
FJI,118632
FJI,118639
FJI,118646
FJI,118653
FJI,118660
FJI,118667
FJI,118674
FJI,118690
FJI,118702
FJI,118709
FJI,118717
FJI,118723
FJI,118730
FJI,118737
FJI,118744
FJI,118751
FJI,118758
FJI,118765
FJI,118772
FJI,118779
FJI,118787
FJI,118793
FJI,118807
FIN,119633
FIN,119647
FIN,119654
FIN,119661
FIN,119668
FIN,119675
FIN,119682
FIN,119689
FIN,119696
FIN,119703
FIN,119710
FIN,119717
FIN,119724
FIN,119731
FIN,119738
FIN,119745
FIN,119752
FIN,119759
FIN,119766
FIN,119773
FIN,119780
FIN,119787
FIN,119794
FIN,119801
FIN,119808
FIN,119815
FIN,119822
FIN,119829
FIN,119836
FIN,119843
FIN,119850
FIN,119857
FIN,119864
FIN,119871
FIN,119878
FIN,119885
FIN,119892
FIN,119899
FIN,119906
FIN,119913
FIN,119920
FIN,119927
FIN,119934
FIN,119941
FIN,119948
FIN,119955
FIN,120013
FIN,120014
FIN,120015
FIN,120020
FIN,120021
FIN,120022
FIN,120023
FIN,120024
FIN,120025
FIN,120026
FIN,120027
FIN,120028
FIN,120029
FIN,120030
FIN,120031
FIN,120033
FIN,120034
FIN,120035
FIN,120060
FIN,120061
FIN,120062
FIN,120063
FIN,120070
FIN,120077
FIN,120083
FIN,120090
FIN,120098
FIN,120105
FIN,120112
FIN,120119
FIN,120126
FIN,120137
FIN,120140
FIN,120147
FIN,120155
FIN,120161
FIN,120169
FIN,120175
FIN,120182
FIN,120189
FIN,120210
FIN,120217
FIN,120231
FIN,120238
FIN,120245
FIN,120252
FIN,120259
FIN,120266
FIN,120273
FIN,120279
FIN,120287
FIN,120294
FIN,120301
FIN,120309
FIN,120316
FIN,120322
FIN,120333
FIN,120336
FIN,120343
FIN,120707
FIN,120714
FIN,120721
FIN,120728
FIN,120734
FRA,121300
FRA,121301
FRA,121302
FRA,121303
FRA,121304
FRA,121305
FRA,121306
FRA,121307
FRA,121308
FRA,121309
FRA,121310
FRA,121311
FRA,121312
FRA,121313
FRA,121314
FRA,121315
FRA,121316
FRA,121317
FRA,121318
FRA,121319
FRA,121320
FRA,121321
FRA,121322
FRA,121323
FRA,121324
FRA,121325
FRA,121326
FRA,121327
FRA,121328
FRA,121329
FRA,121330
FRA,121331
FRA,121332
FRA,121333
FRA,121334
FRA,121335
FRA,121336
FRA,121337
FRA,121338
FRA,121339
FRA,121340
FRA,121341
FRA,121342
FRA,121343
FRA,121344
FRA,121345
FRA,121346
FRA,121347
FRA,121348
FRA,121349
FRA,121350
FRA,121351
FRA,121352
FRA,121353
FRA,121354
FRA,121355
FRA,121356
FRA,121357
FRA,121358
FRA,121359
FRA,121360
FRA,121361
FRA,121362
FRA,121363
FRA,121364
FRA,121365
FRA,121366
FRA,121367
FRA,121368
FRA,121369
FRA,121370
FRA,121371
FRA,121372
FRA,121373
FRA,121374
FRA,121375
FRA,121376
FRA,121377
FRA,121378
FRA,121379
FRA,121380
FRA,121381
FRA,121382
FRA,121383
FRA,121384
FRA,121385
FRA,121386
FRA,121387
FRA,121388
FRA,121389
FRA,121390
FRA,121391
FRA,121392
FRA,121393
FRA,121394
FRA,121395
FRA,121396
FRA,121397
FRA,121398
FRA,121399
FRA,121400
FRA,121401
FRA,121402
FRA,121403
FRA,121404
FRA,121405
FRA,121406
FRA,121407
FRA,121408
FRA,121409
FRA,121410
FRA,121411
FRA,121412
FRA,121413
FRA,121414
FRA,121415
FRA,121416
FRA,121417
FRA,121418
FRA,121419
FRA,121420
FRA,121421
FRA,121422
FRA,121423
FRA,121424
FRA,121425
FRA,121426
FRA,121427
FRA,121428
FRA,121429
FRA,121430
FRA,121431
FRA,121432
FRA,121433
FRA,121434
FRA,121435
FRA,121436
FRA,121437
FRA,121438
FRA,121439
FRA,121440
FRA,121441
FRA,121442
FRA,121443
FRA,121444
FRA,121445
FRA,121446
FRA,121447
FRA,121448
FRA,121449
FRA,121450
FRA,121451
FRA,121452
FRA,121453
FRA,121454
FRA,121455
FRA,121456
FRA,121457
FRA,121458
FRA,121459
FRA,121460
FRA,121461
FRA,121462
FRA,121463
FRA,121464
FRA,121465
FRA,121466
FRA,121467
FRA,121468
FRA,121469
FRA,121470
FRA,121471
FRA,121472
FRA,121473
FRA,121474
FRA,121475
FRA,121476
FRA,121477
FRA,121478
FRA,121479
FRA,121480
FRA,121481
FRA,121482
FRA,121483
FRA,121484
FRA,121485
FRA,121486
FRA,121487
FRA,121488
FRA,121489
FRA,121490
FRA,121491
FRA,121492
FRA,121493
FRA,121494
FRA,121495
FRA,121496
FRA,121497
FRA,121498
FRA,121499
FRA,121500
FRA,121501
FRA,121502
FRA,121503
FRA,121504
FRA,121505
FRA,121506
FRA,121507
FRA,121508
FRA,121509
FRA,121510
FRA,121511
FRA,121512
FRA,121513
FRA,121514
FRA,121515
FRA,121516
FRA,121517
FRA,121518
FRA,121519
FRA,121520
FRA,121521
FRA,121522
FRA,121523
FRA,121524
FRA,121525
FRA,121526
FRA,121527
FRA,121528
FRA,121529
FRA,121530
FRA,121531
FRA,121532
FRA,121533
FRA,121534
FRA,121535
FRA,121536
FRA,121537
FRA,121538
FRA,121539
FRA,121540
FRA,121541
FRA,121542
FRA,121543
FRA,121544
FRA,121545
FRA,121546
FRA,121547
FRA,121548
FRA,121549
FRA,121550
FRA,121551
FRA,121552
FRA,121553
FRA,121554
FRA,121555
FRA,121556
FRA,121557
FRA,121558
FRA,121559
FRA,121560
FRA,121561
FRA,121562
FRA,121563
FRA,121564
FRA,121565
FRA,121566
FRA,121567
FRA,121568
FRA,121569
FRA,121570
FRA,121571
FRA,121572
FRA,121573
FRA,121574
FRA,121575
FRA,121576
FRA,121577
FRA,121578
FRA,121579
FRA,121580
FRA,121581
FRA,121582
FRA,121583
FRA,121584
FRA,121585
FRA,121586
FRA,121587
FRA,121588
FRA,121589
FRA,121590
FRA,121591
FRA,121592
FRA,121593
FRA,121594
FRA,121595
FRA,121596
FRA,121597
FRA,121598
FRA,121599
FRA,121600
FRA,121601
FRA,121602
FRA,121603
FRA,121604
FRA,121605
FRA,121606
FRA,121607
FRA,121608
FRA,121609
FRA,121610
FRA,121611
FRA,121612
FRA,121613
FRA,121614
FRA,121615
FRA,121616
FRA,121617
FRA,121618
FRA,121619
FRA,121620
FRA,121621
FRA,121622
FRA,121623
FRA,121624
FRA,121625
FRA,121626
FRA,121627
FRA,121628
FRA,121629
FRA,121630
FRA,121631
FRA,121632
FRA,121633
FRA,121634
FRA,121635
FRA,121636
FRA,121637
FRA,121638
FRA,121639
FRA,121640
FRA,121641
FRA,121642
FRA,121643
FRA,121644
FRA,121645
FRA,121646
FRA,121647
FRA,121648
FRA,121649
FRA,121650
FRA,121651
FRA,121652
FRA,121653
FRA,121654
FRA,121655
FRA,121656
FRA,121657
FRA,121658
FRA,121659
FRA,121660
FRA,121661
FRA,121662
FRA,121663
FRA,121664
FRA,121665
FRA,121666
FRA,121667
FRA,121668
FRA,121669
FRA,121670
FRA,121671
FRA,121672
FRA,121673
FRA,121674
FRA,121675
FRA,121676
FRA,121677
FRA,121678
FRA,121679
FRA,121680
FRA,121681
FRA,121682
FRA,121683
FRA,121684
FRA,121685
FRA,121686
FRA,121687
FRA,121688
FRA,121689
FRA,121690
FRA,121691
FRA,121692
FRA,121693
FRA,121694
FRA,121695
FRA,121696
FRA,121697
FRA,121698
FRA,121699
FRA,121700
FRA,121701
FRA,121702
FRA,121703
FRA,121704
FRA,121705
FRA,121706
FRA,121707
FRA,121708
FRA,121709
FRA,121710
FRA,121711
FRA,121712
FRA,121713
FRA,121714
FRA,121715
FRA,121716
FRA,121717
FRA,121718
FRA,121719
FRA,121720
FRA,121721
FRA,121722
FRA,121723
FRA,121724
FRA,121725
FRA,121726
FRA,121727
FRA,121728
FRA,121729
FRA,121730
FRA,121731
FRA,121732
FRA,121733
FRA,121734
FRA,121735
FRA,121736
FRA,121737
FRA,121738
FRA,121739
FRA,121740
FRA,121741
FRA,121742
FRA,121743
FRA,121744
FRA,121745
FRA,121746
FRA,121747
FRA,121748
FRA,121749
FRA,121750
FRA,121751
FRA,121752
FRA,121753
FRA,121754
FRA,121755
FRA,121756
FRA,121757
FRA,121758
FRA,121759
FRA,121760
FRA,121761
FRA,121762
FRA,121763
FRA,121764
FRA,121765
FRA,121766
FRA,121767
FRA,121768
FRA,121769
FRA,121770
FRA,121771
FRA,121772
FRA,121773
FRA,121774
FRA,121775
FRA,121776
FRA,121777
FRA,121778
FRA,121779
FRA,121780
FRA,121781
FRA,121782
FRA,121783
FRA,121784
FRA,121785
FRA,121786
FRA,121787
FRA,121788
FRA,121789
FRA,121790
FRA,121791
FRA,121792
FRA,121793
FRA,121794
FRA,121795
FRA,121796
FRA,121797
FRA,121798
FRA,121799
FRA,121800
FRA,121801
FRA,121802
FRA,121803
FRA,121804
FRA,121805
FRA,121806
FRA,121807
FRA,121808
FRA,121809
FRA,121810
FRA,121811
FRA,121812
FRA,121813
FRA,121814
FRA,121815
FRA,121816
FRA,121817
FRA,121818
FRA,121819
FRA,121820
FRA,121821
FRA,121822
FRA,121823
FRA,121824
FRA,121825
FRA,121826
FRA,121827
FRA,121828
FRA,121829
FRA,121830
FRA,121831
FRA,121832
FRA,121833
FRA,121834
FRA,121835
FRA,121836
FRA,121837
FRA,121838
FRA,121839
FRA,121840
FRA,121841
FRA,121842
FRA,121843
FRA,121844
FRA,121845
FRA,121846
FRA,121847
FRA,121848
FRA,121849
FRA,121850
FRA,121851
FRA,121852
FRA,121853
FRA,121854
FRA,121855
FRA,121856
FRA,121857
FRA,121858
FRA,121859
FRA,121860
FRA,121861
FRA,121862
FRA,121863
FRA,121864
FRA,121865
FRA,121866
FRA,121867
FRA,121868
FRA,121869
FRA,121870
FRA,121871
FRA,121872
FRA,121873
FRA,121874
FRA,121875
FRA,121876
FRA,121877
FRA,121878
FRA,121879
FRA,121880
FRA,121881
FRA,121882
FRA,121883
FRA,121884
FRA,121885
FRA,121886
FRA,121887
FRA,121888
FRA,121889
FRA,121890
FRA,121891
FRA,121892
FRA,121893
FRA,121894
FRA,121895
FRA,121896
FRA,121897
FRA,121898
FRA,121899
FRA,121900
FRA,121901
FRA,121902
FRA,121903
FRA,121904
FRA,121905
FRA,121906
FRA,121907
FRA,121908
FRA,121909
FRA,121910
FRA,121911
FRA,121912
FRA,121913
FRA,121914
FRA,121915
FRA,121916
FRA,121917
FRA,121918
FRA,121919
FRA,121920
FRA,121921
FRA,121922
FRA,121923
FRA,121924
FRA,121925
FRA,121926
FRA,121927
FRA,121928
FRA,121929
FRA,121930
FRA,121931
FRA,121932
FRA,121933
FRA,121934
FRA,121935
FRA,121936
FRA,121937
FRA,121938
FRA,121939
FRA,121940
FRA,121941
FRA,121942
FRA,121943
FRA,121944
FRA,121945
FRA,121946
FRA,121947
FRA,121948
FRA,121949
FRA,121950
FRA,121951
FRA,121952
FRA,121953
FRA,121954
FRA,121955
FRA,121956
FRA,121957
FRA,121958
FRA,121959
FRA,121960
FRA,121961
FRA,121962
FRA,121963
FRA,121964
FRA,121965
FRA,121966
FRA,121967
FRA,121968
FRA,121969
FRA,121970
FRA,121971
FRA,121972
FRA,121973
FRA,121974
FRA,121975
FRA,121976
FRA,121977
FRA,121978
FRA,121979
FRA,121980
FRA,121981
FRA,121982
FRA,121983
FRA,121984
FRA,121985
FRA,121986
FRA,121987
FRA,121988
FRA,121989
FRA,121990
FRA,121991
FRA,121992
FRA,121993
FRA,121994
FRA,121995
FRA,121996
FRA,121997
FRA,121998
FRA,121999
FRA,122000
FRA,122001
FRA,122002
FRA,122003
FRA,122004
FRA,122005
FRA,122006
FRA,122007
FRA,122008
FRA,122009
FRA,122010
FRA,122011
FRA,122012
FRA,122013
FRA,122014
FRA,122015
FRA,122016
FRA,122017
FRA,122018
FRA,122019
FRA,122020
FRA,122021
FRA,122022
FRA,122023
FRA,122024
FRA,122025
FRA,122026
FRA,122027
FRA,122028
FRA,122029
FRA,122030
FRA,122031
FRA,122032
FRA,122033
FRA,122034
FRA,122035
FRA,122036
FRA,122037
FRA,122038
FRA,122039
FRA,122040
FRA,122041
FRA,122042
FRA,122043
FRA,122044
FRA,122045
FRA,122046
FRA,122047
FRA,122048
FRA,122049
FRA,122050
FRA,122051
FRA,122052
FRA,122053
FRA,122054
FRA,122055
FRA,122056
FRA,122057
FRA,122058
FRA,122059
FRA,122060
FRA,122061
FRA,122062
FRA,122063
FRA,122064
FRA,122065
FRA,122066
FRA,122067
FRA,122068
FRA,122069
FRA,122070
FRA,122071
FRA,122072
FRA,122073
FRA,122074
FRA,122075
FRA,122076
FRA,122077
FRA,122078
FRA,122079
FRA,122080
FRA,122081
FRA,122082
FRA,122083
FRA,122084
FRA,122085
FRA,122086
FRA,122087
FRA,122088
FRA,122089
FRA,122090
FRA,122091
FRA,122092
FRA,122093
FRA,122094
FRA,122095
FRA,122096
FRA,122097
FRA,122098
FRA,122099
FRA,122100
FRA,122101
FRA,122102
FRA,122103
FRA,122104
FRA,122105
FRA,122106
FRA,122107
FRA,122108
FRA,122109
FRA,122110
FRA,122111
FRA,122112
FRA,122113
FRA,122114
FRA,122115
FRA,122116
FRA,122117
FRA,122118
FRA,122119
FRA,122120
FRA,122121
FRA,122122
FRA,122123
FRA,122124
FRA,122125
FRA,122126
FRA,122127
FRA,122128
FRA,122129
FRA,122130
FRA,122131
FRA,122132
FRA,122133
FRA,122134
FRA,122135
FRA,122136
FRA,122137
FRA,122138
FRA,122139
FRA,122140
FRA,122141
FRA,122142
FRA,122143
FRA,122144
FRA,122145
FRA,122146
FRA,122147
FRA,122148
FRA,122149
FRA,122150
FRA,122151
FRA,122152
FRA,122153
FRA,122154
FRA,122155
FRA,122156
FRA,122157
FRA,122158
FRA,122159
FRA,122160
FRA,122161
FRA,122162
FRA,122163
FRA,122164
FRA,122165
FRA,122166
FRA,122167
FRA,122168
FRA,122169
FRA,122170
FRA,122171
FRA,122172
FRA,122173
FRA,122174
FRA,122175
FRA,122176
FRA,122177
FRA,122178
FRA,122179
FRA,122180
FRA,122181
FRA,122182
FRA,122183
FRA,122184
FRA,122185
FRA,122186
FRA,122187
FRA,122188
FRA,122189
FRA,122190
FRA,122191
FRA,122192
FRA,122193
FRA,122194
FRA,122195
FRA,122196
FRA,122197
FRA,122198
FRA,122199
FRA,122200
FRA,122201
FRA,122202
FRA,122203
FRA,122204
FRA,122205
FRA,122206
FRA,122207
FRA,122208
FRA,122209
FRA,122210
FRA,122211
FRA,122212
FRA,122213
FRA,122214
FRA,122215
FRA,122216
FRA,122217
FRA,122218
FRA,122219
FRA,122220
FRA,122221
FRA,122222
FRA,122223
FRA,122224
FRA,122225
PYF,124685
PYF,124693
PYF,124699
PYF,124700
PYF,124706
PYF,124712
PYF,124713
PYF,124720
PYF,124727
PYF,124734
PYF,124741
PYF,124749
PYF,124755
PYF,124762
PYF,124769
PYF,124776
PYF,124783
PYF,124790
PYF,124797
PYF,124804
PYF,124811
PYF,124818
PYF,124824
PYF,124832
PYF,124846
PYF,124853
PYF,124860
PYF,124866
PYF,124873
PYF,124880
PYF,124887
PYF,124895
PYF,124902
PYF,124909
PYF,124916
PYF,124923
PYF,124930
PYF,124937
PYF,124943
PYF,124950
PYF,124957
PYF,124971
PYF,124978
PYF,124986
PYF,124992
PYF,124999
PYF,125006
PYF,125021
PYF,125035
PYF,125055
PYF,125062
PYF,125069
PYF,125076
PYF,125083
PYF,125090
PYF,125097
PYF,125104
PYF,125111
PYF,125118
PYF,125125
PYF,125132
PYF,125139
PYF,125146
PYF,125153
PYF,125160
PYF,125237
PYF,125244
PYF,125321
PYF,125342
PYF,125413
PYF,125503
GAB,126407
GAB,126416
GAB,126418
GAB,126425
GAB,126430
GAB,126432
GAB,126435
GAB,126437
GAB,126439
GAB,126446
GAB,126451
GAB,126463
GAB,126475
GAB,126482
GAB,126486
GAB,126488
GAB,126489
GAB,126500
GAB,126507
GAB,126512
GAB,126519
GAB,126526
GAB,126531
GAB,126541
GAB,126543
GAB,126547
GAB,126550
GAB,126558
GAB,126563
GAB,126572
GAB,126585
GAB,126591
GAB,126599
GAB,126606
GAB,126613
GAB,126620
GAB,126628
GAB,126631
GAB,126634
GAB,126638
GAB,126640
GAB,126645
GAB,126652
GAB,126654
GAB,126664
GAB,126673
GAB,126707
GAB,126767
GAB,126774
GAB,126807
GAB,126812
GAB,126833
GAB,126840
GAB,126847
GAB,126861
GAB,126868
GAB,126882
GAB,126917
GAB,126952
GAB,126994
GAB,127022
GAB,127092
GMB,128068
GMB,128087
GMB,128096
GMB,128099
GMB,128114
GMB,128125
GMB,128129
GMB,128131
GMB,128151
GMB,128159
GMB,128174
GMB,128181
GMB,128196
GMB,128235
GMB,128237
GMB,128240
GMB,128241
GMB,128243
GMB,128246
GMB,128250
GMB,128264
GMB,128272
GMB,128292
GMB,128295
GMB,128299
GMB,128304
GMB,128310
GMB,128318
GMB,128325
GMB,128336
GMB,128345
GMB,128348
GMB,128362
GMB,128386
GMB,128412
GMB,128500
GMB,128507
GMB,128535
GMB,128584
GMB,128675
GMB,128808
GEO,129747
GEO,129762
GEO,129764
GEO,129769
GEO,129771
GEO,129773
GEO,129774
GEO,129776
GEO,129777
GEO,129778
GEO,129779
GEO,129780
GEO,129781
GEO,129783
GEO,129784
GEO,129785
GEO,129786
GEO,129787
GEO,129790
GEO,129791
GEO,129792
GEO,129793
GEO,129794
GEO,129799
GEO,129800
GEO,129801
GEO,129802
GEO,129804
GEO,129805
GEO,129806
GEO,129807
GEO,129808
GEO,129809
GEO,129811
GEO,129812
GEO,129813
GEO,129814
GEO,129815
GEO,129816
GEO,129818
GEO,129819
GEO,129820
GEO,129821
GEO,129822
GEO,129823
GEO,129825
GEO,129826
GEO,129827
GEO,129828
GEO,129829
GEO,129830
GEO,129832
GEO,129833
GEO,129834
GEO,129835
GEO,129836
GEO,129837
GEO,129839
GEO,129840
GEO,129841
GEO,129842
GEO,129843
GEO,129844
GEO,129846
GEO,129847
GEO,129848
GEO,129849
GEO,129850
GEO,129851
GEO,129853
GEO,129854
GEO,129855
GEO,129857
GEO,129860
GEO,129861
GEO,129862
GEO,129863
GEO,129864
GEO,129877
GEO,129880
GEO,129881
GEO,129882
GEO,129884
GEO,129886
GEO,129887
GEO,129889
GEO,129890
GEO,129891
GEO,129892
GEO,129893
GEO,129894
GEO,129895
GEO,129896
GEO,129897
GEO,129898
GEO,129899
GEO,129900
GEO,129902
GEO,129904
GEO,129905
GEO,129908
GEO,129909
GEO,129910
GEO,129911
GEO,129912
GEO,129914
GEO,129915
GEO,129917
GEO,129918
GEO,129919
GEO,129921
GEO,129922
GEO,129923
GEO,129924
GEO,129927
GEO,129929
GEO,129931
GEO,129933
GEO,129936
GEO,129937
GEO,129938
GEO,129939
GEO,129940
GEO,129942
GEO,129943
GEO,129944
GEO,129945
GEO,129949
GEO,129950
GEO,129951
GEO,129953
GEO,129956
GEO,129957
GEO,129958
GEO,129960
GEO,129961
GEO,129966
GEO,129981
GEO,129982
GEO,129984
GEO,129985
GEO,129986
GEO,129987
GEO,129989
GEO,129990
GEO,129991
GEO,129993
GEO,129994
GEO,129995
GEO,129997
GEO,129999
GEO,130000
GEO,130001
GEO,130003
GEO,130006
GEO,130009
GEO,130011
GEO,130013
GEO,130014
GEO,130015
GEO,130016
GEO,130018
GEO,130020
GEO,130021
GEO,130022
GEO,130023
GEO,130024
GEO,130025
GEO,130026
GEO,130027
GEO,130028
GEO,130029
GEO,130031
GEO,130032
GEO,130034
GEO,130036
GEO,130038
GEO,130042
GEO,130043
GEO,130044
GEO,130045
GEO,130047
GEO,130049
GEO,130050
GEO,130051
GEO,130052
GEO,130054
GEO,130055
GEO,130056
GEO,130057
GEO,130058
GEO,130059
GEO,130060
GEO,130061
GEO,130063
GEO,130064
GEO,130065
GEO,130066
GEO,130068
GEO,130069
GEO,130070
GEO,130071
GEO,130072
GEO,130073
GEO,130074
GEO,130075
GEO,130077
GEO,130078
GEO,130079
GEO,130080
GEO,130082
GEO,130083
GEO,130084
GEO,130086
GEO,130087
GEO,130088
GEO,130089
GEO,130090
GEO,130091
