id,country_iso,date,totalVaccinated
175272,JAM,2022-02-13,1334176
175273,JAM,2022-02-14,1334731
175274,JAM,2022-02-15,1336634
175275,JAM,2022-02-16,1338726
175276,JAM,2022-02-17,1341368
175277,JAM,2022-02-18,1344079
175279,JAM,2022-02-20,1346390
175280,JAM,2022-02-21,1347061
175281,JAM,2022-02-22,1349548
175282,JAM,2022-02-23,1351493
175283,JAM,2022-02-24,1353947
175284,JAM,2022-02-25,1355915
175285,JAM,2022-02-26,1357931
175286,JAM,2022-02-27,1359009
175287,JAM,2022-02-28,1359844
175289,JAM,2022-03-02,1363522
175290,JAM,2022-03-03,1363727
175291,JAM,2022-03-04,1366010
175292,JAM,2022-03-05,1367785
175293,JAM,2022-03-06,1368631
175294,JAM,2022-03-07,1368995
175295,JAM,2022-03-08,1370534
175296,JAM,2022-03-09,1372538
175297,JAM,2022-03-10,1375825
175299,JAM,2022-03-12,1377536
175300,JAM,2022-03-13,1378039
175301,JAM,2022-03-14,1378789
175302,JAM,2022-03-15,1379881
175303,JAM,2022-03-16,1381889
175304,JAM,2022-03-17,1383240
175305,JAM,2022-03-18,1384647
175308,JAM,2022-03-21,1386697
175309,JAM,2022-03-22,1387646
175310,JAM,2022-03-23,1388975
175311,JAM,2022-03-24,1389872
175312,JAM,2022-03-25,1391011
175313,JAM,2022-03-26,1392417
175315,JAM,2022-03-28,1392820
175316,JAM,2022-03-29,1393819
175317,JAM,2022-03-30,1394823
175318,JAM,2022-03-31,1395909
175321,JAM,2022-04-03,1397018
175322,JAM,2022-04-04,1398450
175323,JAM,2022-04-05,1399249
175324,JAM,2022-04-06,1400527
175325,JAM,2022-04-07,1401431
175328,JAM,2022-04-10,1402389
175329,JAM,2022-04-11,1404190
175330,JAM,2022-04-12,1404953
175331,JAM,2022-04-13,1405776
175332,JAM,2022-04-14,1406771
175335,JAM,2022-04-17,1407458
175336,JAM,2022-04-18,1407902
175337,JAM,2022-04-19,1407939
175338,JAM,2022-04-20,1408934
175339,JAM,2022-04-21,1409925
175340,JAM,2022-04-22,1410964
175343,JAM,2022-04-25,1412239
175344,JAM,2022-04-26,1413247
175345,JAM,2022-04-27,1413247
175350,JAM,2022-05-02,1413919
175351,JAM,2022-05-03,1418660
175353,JAM,2022-05-05,1420563
175354,JAM,2022-05-06,1421701
175356,JAM,2022-05-08,1422158
175357,JAM,2022-05-09,1422615
175359,JAM,2022-05-11,1424600
175361,JAM,2022-05-13,1426444
175364,JAM,2022-05-16,1427890
175365,JAM,2022-05-17,1428889
175367,JAM,2022-05-19,1430546
175368,JAM,2022-05-20,1431634
175370,JAM,2022-05-22,1432806
175372,JAM,2022-05-24,1433097
175373,JAM,2022-05-25,1433973
175374,JAM,2022-05-26,1434773
175377,JAM,2022-05-29,1436924
175378,JAM,2022-05-30,1437876
175380,JAM,2022-06-01,1442890
175382,JAM,2022-06-03,1443664
175385,JAM,2022-06-06,1444886
175386,JAM,2022-06-07,1445613
175387,JAM,2022-06-08,1446546
175389,JAM,2022-06-10,1448040
175392,JAM,2022-06-13,1449397
175395,JAM,2022-06-16,1451499
175396,JAM,2022-06-17,1452176
175399,JAM,2022-06-20,1452986
175400,JAM,2022-06-21,1453674
175401,JAM,2022-06-22,1454354
175402,JAM,2022-06-23,1454757
175403,JAM,2022-06-24,1455443
175404,JAM,2022-06-25,1455907
175406,JAM,2022-06-27,1456348
175407,JAM,2022-06-28,1457057
175408,JAM,2022-06-29,1457615
175409,JAM,2022-06-30,1458169
175410,JAM,2022-07-01,1458755
175413,JAM,2022-07-04,1459394
175414,JAM,2022-07-05,1460180
175415,JAM,2022-07-06,1460843
175416,JAM,2022-07-07,1461463
175417,JAM,2022-07-08,1462305
175428,JAM,2022-07-19,1463466
175429,JAM,2022-07-20,1467366
175434,JAM,2022-07-25,1469330
175435,JAM,2022-07-26,1469784
175441,JAM,2022-08-01,1471051
175444,JAM,2022-08-04,1472561
175445,JAM,2022-08-05,1473140
175448,JAM,2022-08-08,1473874
175449,JAM,2022-08-09,1474436
175450,JAM,2022-08-10,1474979
175451,JAM,2022-08-11,1475394
175457,JAM,2022-08-17,1477587
175459,JAM,2022-08-19,1478381
175460,JAM,2022-08-20,1478777
175461,JAM,2022-08-21,1478924
175465,JAM,2022-08-25,1480367
175469,JAM,2022-08-29,1481441
175470,JAM,2022-08-30,1481923
175471,JAM,2022-08-31,1482408
175472,JAM,2022-09-01,1482780
175473,JAM,2022-09-02,1483074
175477,JAM,2022-09-06,1484432
175479,JAM,2022-09-08,1484792
175481,JAM,2022-09-10,1485565
175482,JAM,2022-09-11,1485654
175484,JAM,2022-09-13,1486430
175486,JAM,2022-09-15,1487460
175488,JAM,2022-09-17,1488224
175490,JAM,2022-09-19,1488398
175491,JAM,2022-09-20,1488839
175492,JAM,2022-09-21,1489310
175493,JAM,2022-09-22,1489618
175494,JAM,2022-09-23,1489923
175495,JAM,2022-09-24,1490262
175497,JAM,2022-09-26,1490323
175499,JAM,2022-09-28,1490895
175500,JAM,2022-09-29,1491177
175501,JAM,2022-09-30,1491497
175504,JAM,2022-10-03,1491795
175511,JAM,2022-10-10,1493518
175536,JAM,2022-11-04,1495422
175567,JAM,2022-12-05,1503943
175577,JAM,2022-12-15,1505105
175582,JAM,2022-12-20,1506260
175590,JAM,2022-12-28,1506682
175597,JAM,2023-01-04,1507273
175604,JAM,2023-01-11,1508319
175610,JAM,2023-01-17,1509702
175617,JAM,2023-01-24,1511046
175625,JAM,2023-02-01,1512562
175647,JAM,2023-02-23,1516888
175652,JAM,2023-02-28,1517814
175661,JAM,2023-03-09,1518792
175667,JAM,2023-03-15,1519454
175674,JAM,2023-03-22,1520542
175683,JAM,2023-03-31,1520542
175689,JAM,2023-04-06,1522173
175702,JAM,2023-04-19,1523537
175709,JAM,2023-04-26,1524232
175716,JAM,2023-05-03,1524924
175723,JAM,2023-05-10,1525348
175738,JAM,2023-05-25,1525895
175749,JAM,2023-06-05,1526084
175751,JAM,2023-06-07,1526297
175760,JAM,2023-06-16,1526457
175767,JAM,2023-06-23,1526614
175773,JAM,2023-06-29,1526909
175788,JAM,2023-07-14,1527100
175799,JAM,2023-07-25,1527360
175808,JAM,2023-08-03,1527528
175814,JAM,2023-08-09,1527636
175820,JAM,2023-08-15,1527729
175827,JAM,2023-08-22,1527897
175835,JAM,2023-08-30,1528062
175842,JAM,2023-09-06,1528168
175855,JAM,2023-09-19,1528323
175869,JAM,2023-10-03,1528445
176585,JPN,2021-02-17,125
176586,JPN,2021-02-18,611
176587,JPN,2021-02-19,5039
176590,JPN,2021-02-22,11934
176592,JPN,2021-02-24,17888
176593,JPN,2021-02-25,21896
176594,JPN,2021-02-26,28530
176597,JPN,2021-03-01,31785
176598,JPN,2021-03-02,34772
176599,JPN,2021-03-03,37303
176600,JPN,2021-03-04,39174
176601,JPN,2021-03-05,46469
176604,JPN,2021-03-08,70796
176605,JPN,2021-03-09,107558
176606,JPN,2021-03-10,148950
176607,JPN,2021-03-11,181184
176608,JPN,2021-03-12,230542
176611,JPN,2021-03-15,290275
176612,JPN,2021-03-16,359191
176613,JPN,2021-03-17,437485
176614,JPN,2021-03-18,508702
176615,JPN,2021-03-19,578835
176618,JPN,2021-03-22,652698
176619,JPN,2021-03-23,699126
176620,JPN,2021-03-24,741180
176621,JPN,2021-03-25,775122
176622,JPN,2021-03-26,822869
176625,JPN,2021-03-29,890662
176626,JPN,2021-03-30,949731
176627,JPN,2021-03-31,1002739
176628,JPN,2021-04-01,1050112
176629,JPN,2021-04-02,1096698
176632,JPN,2021-04-05,1196884
176633,JPN,2021-04-06,1288566
176634,JPN,2021-04-07,1393108
176635,JPN,2021-04-08,1487606
176636,JPN,2021-04-09,1592517
176639,JPN,2021-04-12,1694176
176640,JPN,2021-04-13,1752502
176641,JPN,2021-04-14,1808835
176642,JPN,2021-04-15,1870334
176643,JPN,2021-04-16,1950860
176644,JPN,2021-04-17,1958538
176645,JPN,2021-04-18,1966962
176646,JPN,2021-04-19,2116996
176647,JPN,2021-04-20,2291445
176648,JPN,2021-04-21,2501754
176649,JPN,2021-04-22,2707358
176650,JPN,2021-04-23,2936931
176651,JPN,2021-04-24,2972474
176652,JPN,2021-04-25,2998001
176653,JPN,2021-04-26,3317415
176654,JPN,2021-04-27,3595227
176655,JPN,2021-04-28,3914595
176656,JPN,2021-04-29,3934956
176657,JPN,2021-04-30,4271302
176658,JPN,2021-05-01,4311837
176659,JPN,2021-05-02,4339117
176660,JPN,2021-05-03,4347316
176661,JPN,2021-05-04,4356510
176662,JPN,2021-05-05,4367247
176663,JPN,2021-05-06,4756209
176664,JPN,2021-05-07,4958976
176665,JPN,2021-05-08,5029738
176666,JPN,2021-05-09,5113758
176667,JPN,2021-05-10,5472053
176668,JPN,2021-05-11,5819428
176669,JPN,2021-05-12,6218340
176670,JPN,2021-05-13,6649855
176671,JPN,2021-05-14,7080613
176672,JPN,2021-05-15,7255559
176673,JPN,2021-05-16,7470122
176674,JPN,2021-05-17,8083832
176675,JPN,2021-05-18,8660323
176676,JPN,2021-05-19,9313607
176677,JPN,2021-05-20,9859762
176678,JPN,2021-05-21,10454367
176679,JPN,2021-05-22,10785402
176680,JPN,2021-05-23,11140858
176681,JPN,2021-05-24,11935954
176682,JPN,2021-05-25,12612178
176683,JPN,2021-05-26,13349432
176684,JPN,2021-05-27,14103555
176685,JPN,2021-05-28,14854145
176686,JPN,2021-05-29,15393058
176687,JPN,2021-05-30,15925982
176688,JPN,2021-05-31,16833613
176689,JPN,2021-06-01,17774707
176690,JPN,2021-06-02,18765213
176691,JPN,2021-06-03,19742829
176692,JPN,2021-06-04,20695957
176693,JPN,2021-06-05,21453245
176694,JPN,2021-06-06,22206310
176695,JPN,2021-06-07,23317160
176696,JPN,2021-06-08,24458105
176697,JPN,2021-06-09,25645985
176698,JPN,2021-06-10,26802482
176699,JPN,2021-06-11,27941098
176700,JPN,2021-06-12,28891685
176701,JPN,2021-06-13,29821076
176702,JPN,2021-06-14,31078326
176703,JPN,2021-06-15,32354913
176704,JPN,2021-06-16,33668293
176705,JPN,2021-06-17,34985261
176706,JPN,2021-06-18,36258593
176707,JPN,2021-06-19,37382587
176708,JPN,2021-06-20,38500314
176709,JPN,2021-06-21,39915942
176710,JPN,2021-06-22,41373636
176711,JPN,2021-06-23,42883255
176712,JPN,2021-06-24,44369226
176713,JPN,2021-06-25,45856012
176714,JPN,2021-06-26,47211978
176715,JPN,2021-06-27,48547456
176716,JPN,2021-06-28,50091675
176717,JPN,2021-06-29,51690126
176718,JPN,2021-06-30,53313160
176719,JPN,2021-07-01,54726747
176720,JPN,2021-07-02,56101083
176721,JPN,2021-07-03,57627942
176722,JPN,2021-07-04,59039077
176723,JPN,2021-07-05,60736892
176724,JPN,2021-07-06,62493221
176725,JPN,2021-07-07,64234823
176726,JPN,2021-07-08,65983414
176727,JPN,2021-07-09,67740686
176728,JPN,2021-07-10,69445948
176729,JPN,2021-07-11,70885313
176730,JPN,2021-07-12,72483736
176731,JPN,2021-07-13,74106181
176732,JPN,2021-07-14,75714553
176733,JPN,2021-07-15,77285259
176734,JPN,2021-07-16,78879690
176735,JPN,2021-07-17,80407308
176736,JPN,2021-07-18,81743417
176737,JPN,2021-07-19,83018602
176738,JPN,2021-07-20,84596753
176739,JPN,2021-07-21,86164605
176740,JPN,2021-07-22,86835942
176741,JPN,2021-07-23,87364219
176742,JPN,2021-07-24,88684662
176743,JPN,2021-07-25,89895433
176744,JPN,2021-07-26,91451698
176745,JPN,2021-07-27,93056531
176746,JPN,2021-07-28,94674157
176747,JPN,2021-07-29,96283789
176748,JPN,2021-07-30,97968395
176749,JPN,2021-07-31,99615762
176750,JPN,2021-08-01,100878109
176751,JPN,2021-08-02,102269492
176752,JPN,2021-08-03,103729681
176753,JPN,2021-08-04,105172755
176754,JPN,2021-08-05,106625785
176755,JPN,2021-08-06,108156386
176756,JPN,2021-08-07,109748039
176757,JPN,2021-08-08,110995217
176758,JPN,2021-08-09,111384584
176759,JPN,2021-08-10,112710952
176760,JPN,2021-08-11,113952150
176761,JPN,2021-08-12,114882557
176762,JPN,2021-08-13,115559114
176763,JPN,2021-08-14,116325822
176764,JPN,2021-08-15,117075517
176765,JPN,2021-08-16,118096813
176766,JPN,2021-08-17,119348319
176767,JPN,2021-08-18,120610394
176768,JPN,2021-08-19,121830142
176769,JPN,2021-08-20,123142559
176770,JPN,2021-08-21,124590291
176771,JPN,2021-08-22,125830434
176772,JPN,2021-08-23,127032643
176773,JPN,2021-08-24,128300910
176774,JPN,2021-08-25,129543735
176775,JPN,2021-08-26,130718554
176776,JPN,2021-08-27,132029049
176777,JPN,2021-08-28,133509639
176778,JPN,2021-08-29,134742036
176779,JPN,2021-08-30,135420608
176780,JPN,2021-08-31,136610140
176781,JPN,2021-09-01,137754134
176782,JPN,2021-09-02,138683094
176783,JPN,2021-09-03,139847174
176784,JPN,2021-09-04,141261549
176785,JPN,2021-09-05,142443716
176786,JPN,2021-09-06,143483952
176787,JPN,2021-09-07,144646867
176788,JPN,2021-09-08,145801890
176789,JPN,2021-09-09,146932266
176790,JPN,2021-09-10,148198022
176791,JPN,2021-09-11,149711805
176792,JPN,2021-09-12,150928281
176793,JPN,2021-09-13,151958864
176794,JPN,2021-09-14,153052094
176795,JPN,2021-09-15,154123633
176796,JPN,2021-09-16,155185789
176797,JPN,2021-09-17,156407120
176798,JPN,2021-09-18,157875497
176799,JPN,2021-09-19,159022410
176800,JPN,2021-09-20,159335780
176801,JPN,2021-09-21,160436506
176802,JPN,2021-09-22,161514838
176803,JPN,2021-09-23,161948600
176804,JPN,2021-09-24,163155096
176805,JPN,2021-09-25,164675158
176806,JPN,2021-09-26,165853554
176807,JPN,2021-09-27,166848423
176808,JPN,2021-09-28,167879530
176809,JPN,2021-09-29,168878402
176810,JPN,2021-09-30,169869876
176811,JPN,2021-10-01,170953364
176812,JPN,2021-10-02,172335254
176813,JPN,2021-10-03,173414077
176814,JPN,2021-10-04,174279030
176815,JPN,2021-10-05,175182530
176816,JPN,2021-10-06,176056565
176817,JPN,2021-10-07,176913987
176818,JPN,2021-10-08,177954603
176819,JPN,2021-10-09,179288488
176820,JPN,2021-10-10,180269884
176821,JPN,2021-10-11,180772395
176822,JPN,2021-10-12,181489874
176823,JPN,2021-10-13,182071054
176824,JPN,2021-10-14,182587774
176825,JPN,2021-10-15,183410566
176826,JPN,2021-10-16,184470148
176827,JPN,2021-10-17,185217842
176828,JPN,2021-10-18,185777160
176829,JPN,2021-10-19,186371331
176830,JPN,2021-10-20,186953705
176831,JPN,2021-10-21,187493124
176832,JPN,2021-10-22,188189708
176833,JPN,2021-10-23,189121998
176834,JPN,2021-10-24,189794225
176835,JPN,2021-10-25,190259862
176836,JPN,2021-10-26,190734566
176837,JPN,2021-10-27,191187144
176838,JPN,2021-10-28,191624330
176839,JPN,2021-10-29,192182841
176840,JPN,2021-10-30,192934663
176841,JPN,2021-10-31,193462346
176842,JPN,2021-11-01,193797409
176843,JPN,2021-11-02,194111595
176844,JPN,2021-11-03,194210910
176845,JPN,2021-11-04,194539862
176846,JPN,2021-11-05,194953381
176847,JPN,2021-11-06,195509401
176848,JPN,2021-11-07,195861019
176849,JPN,2021-11-08,196092382
176850,JPN,2021-11-09,196320439
176851,JPN,2021-11-10,196528703
176852,JPN,2021-11-11,196712739
176853,JPN,2021-11-12,196985857
176854,JPN,2021-11-13,197344574
176855,JPN,2021-11-14,197551592
176856,JPN,2021-11-15,197697677
176857,JPN,2021-11-16,197844172
176858,JPN,2021-11-17,197984731
176859,JPN,2021-11-18,198114965
176860,JPN,2021-11-19,198314890
176861,JPN,2021-11-20,198594838
176862,JPN,2021-11-21,198753659
176863,JPN,2021-11-22,198846707
176864,JPN,2021-11-23,198872534
176865,JPN,2021-11-24,198943797
176866,JPN,2021-11-25,199030302
176867,JPN,2021-11-26,199179707
176868,JPN,2021-11-27,199387883
176869,JPN,2021-11-28,199501390
176870,JPN,2021-11-29,199577435
176871,JPN,2021-11-30,199657749
176872,JPN,2021-12-01,199711835
176873,JPN,2021-12-02,199760886
176874,JPN,2021-12-03,199853547
176875,JPN,2021-12-04,199977940
176876,JPN,2021-12-05,200028252
176877,JPN,2021-12-06,200078499
176878,JPN,2021-12-07,200127079
176879,JPN,2021-12-08,200171492
176880,JPN,2021-12-09,200214744
176881,JPN,2021-12-10,200309965
176882,JPN,2021-12-11,200389989
176883,JPN,2021-12-12,200420105
176884,JPN,2021-12-13,200480880
176885,JPN,2021-12-14,200534489
176886,JPN,2021-12-15,200614213
176887,JPN,2021-12-16,200697594
176888,JPN,2021-12-17,200858454
176889,JPN,2021-12-18,200976034
176890,JPN,2021-12-19,201015107
176891,JPN,2021-12-20,201097857
176892,JPN,2021-12-21,201193716
176893,JPN,2021-12-22,201296922
176894,JPN,2021-12-23,201398771
176895,JPN,2021-12-24,201566668
176896,JPN,2021-12-25,201690521
176897,JPN,2021-12-26,201730580
176898,JPN,2021-12-27,201813580
176899,JPN,2021-12-28,201906177
176900,JPN,2021-12-29,201957064
176901,JPN,2021-12-30,201970205
176902,JPN,2021-12-31,201971478
176903,JPN,2022-01-01,201971819
176904,JPN,2022-01-02,201972748
176905,JPN,2022-01-03,201973926
176906,JPN,2022-01-04,201995289
176907,JPN,2022-01-05,202041791
176908,JPN,2022-01-06,202101232
176909,JPN,2022-01-07,202251245
176910,JPN,2022-01-08,202439469
176911,JPN,2022-01-09,202480542
176912,JPN,2022-01-10,202489684
176913,JPN,2022-01-11,202607606
176914,JPN,2022-01-12,202759143
176915,JPN,2022-01-13,202909573
176916,JPN,2022-01-14,203186006
176917,JPN,2022-01-15,203426196
176918,JPN,2022-01-16,203485253
176919,JPN,2022-01-17,203668664
176920,JPN,2022-01-18,203901102
176921,JPN,2022-01-19,204156275
176922,JPN,2022-01-20,204409889
176923,JPN,2022-01-21,204806165
176924,JPN,2022-01-22,205127581
176925,JPN,2022-01-23,205228062
176926,JPN,2022-01-24,205509065
176927,JPN,2022-01-25,205838744
176928,JPN,2022-01-26,206188140
176929,JPN,2022-01-27,206529145
176930,JPN,2022-01-28,207014690
176931,JPN,2022-01-29,207437144
176932,JPN,2022-01-30,207627512
176933,JPN,2022-01-31,207982584
176934,JPN,2022-02-01,208652029
176935,JPN,2022-02-02,209301410
176936,JPN,2022-02-03,209958655
176937,JPN,2022-02-04,210781895
176938,JPN,2022-02-05,211565058
176939,JPN,2022-02-06,212076855
176940,JPN,2022-02-07,212889569
176941,JPN,2022-02-08,213799613
176942,JPN,2022-02-09,214695157
176943,JPN,2022-02-10,215615198
176944,JPN,2022-02-11,216008883
176945,JPN,2022-02-12,216950863
176946,JPN,2022-02-13,217587570
176947,JPN,2022-02-14,218487445
176948,JPN,2022-02-15,219488639
176949,JPN,2022-02-16,220454530
176950,JPN,2022-02-17,221411048
176951,JPN,2022-02-18,222537365
176952,JPN,2022-02-19,223639855
176953,JPN,2022-02-20,224396297
176954,JPN,2022-02-21,225346096
176955,JPN,2022-02-22,226423324
176956,JPN,2022-02-23,226865009
176957,JPN,2022-02-24,227841954
176958,JPN,2022-02-25,229007542
176959,JPN,2022-02-26,230202609
176960,JPN,2022-02-27,231026327
176961,JPN,2022-02-28,231952516
176962,JPN,2022-03-01,232946232
176963,JPN,2022-03-02,233906360
176964,JPN,2022-03-03,234864388
176965,JPN,2022-03-04,236056882
176966,JPN,2022-03-05,237284084
176967,JPN,2022-03-06,238093359
176968,JPN,2022-03-07,238996122
176969,JPN,2022-03-08,239936125
176970,JPN,2022-03-09,240830797
176971,JPN,2022-03-10,241712698
176972,JPN,2022-03-11,242869634
176973,JPN,2022-03-12,244072128
176974,JPN,2022-03-13,244805789
176975,JPN,2022-03-14,245625624
176976,JPN,2022-03-15,246487609
176977,JPN,2022-03-16,247310019
176978,JPN,2022-03-17,248106439
176979,JPN,2022-03-18,249219410
176980,JPN,2022-03-19,250413179
176981,JPN,2022-03-20,251108949
176982,JPN,2022-03-21,251313454
176983,JPN,2022-03-22,252079669
176984,JPN,2022-03-23,252802861
176985,JPN,2022-03-24,253513207
176986,JPN,2022-03-25,254544025
176987,JPN,2022-03-26,255628662
176988,JPN,2022-03-27,256212933
176989,JPN,2022-03-28,256881902
176990,JPN,2022-03-29,257543704
176991,JPN,2022-03-30,258134679
176992,JPN,2022-03-31,258633834
176993,JPN,2022-04-01,259284418
176994,JPN,2022-04-02,260055727
176995,JPN,2022-04-03,260413405
176996,JPN,2022-04-04,260867094
176997,JPN,2022-04-05,261334640
176998,JPN,2022-04-06,261767641
176999,JPN,2022-04-07,262200619
177000,JPN,2022-04-08,262954145
177001,JPN,2022-04-09,263819004
177002,JPN,2022-04-10,264207558
177003,JPN,2022-04-11,264621713
177004,JPN,2022-04-12,265046208
177005,JPN,2022-04-13,265449000
177006,JPN,2022-04-14,265850188
177007,JPN,2022-04-15,266625946
177008,JPN,2022-04-16,267501463
177009,JPN,2022-04-17,267890858
177010,JPN,2022-04-18,268277030
177011,JPN,2022-04-19,268670040
177012,JPN,2022-04-20,269049854
177013,JPN,2022-04-21,269433473
177014,JPN,2022-04-22,270191531
177015,JPN,2022-04-23,271087358
177016,JPN,2022-04-24,271465156
177017,JPN,2022-04-25,271836923
177018,JPN,2022-04-26,272205473
177019,JPN,2022-04-27,272563386
177020,JPN,2022-04-28,273052202
177021,JPN,2022-04-29,273318825
177022,JPN,2022-04-30,273925876
177023,JPN,2022-05-01,274105909
177024,JPN,2022-05-02,274363088
177025,JPN,2022-05-03,274440854
177026,JPN,2022-05-04,274493188
177027,JPN,2022-05-05,274527021
177028,JPN,2022-05-06,274889933
177029,JPN,2022-05-07,275345670
177030,JPN,2022-05-08,275498330
177031,JPN,2022-05-09,275726990
177032,JPN,2022-05-10,275966405
177033,JPN,2022-05-11,276193293
177034,JPN,2022-05-12,276416362
177035,JPN,2022-05-13,276916913
177036,JPN,2022-05-14,277509711
177037,JPN,2022-05-15,277710319
177038,JPN,2022-05-16,277914653
177039,JPN,2022-05-17,278115170
177040,JPN,2022-05-18,278306452
177041,JPN,2022-05-19,278494868
177042,JPN,2022-05-20,278908538
177043,JPN,2022-05-21,279400540
177044,JPN,2022-05-22,279542416
177045,JPN,2022-05-23,279698776
177046,JPN,2022-05-24,279846433
177047,JPN,2022-05-25,279989320
177048,JPN,2022-05-26,280136512
177049,JPN,2022-05-27,280495553
177050,JPN,2022-05-28,280931253
177051,JPN,2022-05-29,281063606
177052,JPN,2022-05-30,281192311
177053,JPN,2022-05-31,281316725
177054,JPN,2022-06-01,281406082
177055,JPN,2022-06-02,281494159
177056,JPN,2022-06-03,281738094
177057,JPN,2022-06-04,282034141
177058,JPN,2022-06-05,282104699
177059,JPN,2022-06-06,282194474
177060,JPN,2022-06-07,282283005
177061,JPN,2022-06-08,282365833
177062,JPN,2022-06-09,282446498
177063,JPN,2022-06-10,282669391
177064,JPN,2022-06-11,282936853
177065,JPN,2022-06-12,283000424
177066,JPN,2022-06-13,283081487
177067,JPN,2022-06-14,283162529
177068,JPN,2022-06-15,283240462
177069,JPN,2022-06-16,283316103
177070,JPN,2022-06-17,283527446
177071,JPN,2022-06-18,283767556
177072,JPN,2022-06-19,283825289
177073,JPN,2022-06-20,283912502
177074,JPN,2022-06-21,284005310
177075,JPN,2022-06-22,284099597
177076,JPN,2022-06-23,284192159
177077,JPN,2022-06-24,284423585
177078,JPN,2022-06-25,284689531
177079,JPN,2022-06-26,284756733
177080,JPN,2022-06-27,284881863
177081,JPN,2022-06-28,285020221
177082,JPN,2022-06-29,285153197
177083,JPN,2022-06-30,285281251
177084,JPN,2022-07-01,285568471
177085,JPN,2022-07-02,285851025
177086,JPN,2022-07-03,285939503
177087,JPN,2022-07-04,286202476
177088,JPN,2022-07-05,286481530
177089,JPN,2022-07-06,286751687
177090,JPN,2022-07-07,287041128
177091,JPN,2022-07-08,287527842
177092,JPN,2022-07-09,287990500
177093,JPN,2022-07-10,288152069
177094,JPN,2022-07-11,288559898
177095,JPN,2022-07-12,289009728
177096,JPN,2022-07-13,289441419
177097,JPN,2022-07-14,289877797
177098,JPN,2022-07-15,290541804
177099,JPN,2022-07-16,291223109
177100,JPN,2022-07-17,291534125
177101,JPN,2022-07-18,291637139
177102,JPN,2022-07-19,292217059
177103,JPN,2022-07-20,292810715
177104,JPN,2022-07-21,293380009
177105,JPN,2022-07-22,294196490
177106,JPN,2022-07-23,295027052
177107,JPN,2022-07-24,295467112
177108,JPN,2022-07-25,296090222
177109,JPN,2022-07-26,296773967
177110,JPN,2022-07-27,297426252
177111,JPN,2022-07-28,298074952
177112,JPN,2022-07-29,298962838
177113,JPN,2022-07-30,299865122
177114,JPN,2022-07-31,300315136
177115,JPN,2022-08-01,300898005
177116,JPN,2022-08-02,301556356
177117,JPN,2022-08-03,302199970
177118,JPN,2022-08-04,302828627
177119,JPN,2022-08-05,303737639
177120,JPN,2022-08-06,304643137
177121,JPN,2022-08-07,305067332
177122,JPN,2022-08-08,305700844
177123,JPN,2022-08-09,306387331
177124,JPN,2022-08-10,307089757
177125,JPN,2022-08-11,307297688
177126,JPN,2022-08-12,307882789
177127,JPN,2022-08-13,308200618
177128,JPN,2022-08-14,308344875
177129,JPN,2022-08-15,308553938
177130,JPN,2022-08-16,308955030
177131,JPN,2022-08-17,309479360
177132,JPN,2022-08-18,310039754
177133,JPN,2022-08-19,310876684
177134,JPN,2022-08-20,311690723
177135,JPN,2022-08-21,312076201
177136,JPN,2022-08-22,312628404
177137,JPN,2022-08-23,313230074
177138,JPN,2022-08-24,313794074
177139,JPN,2022-08-25,314331263
177140,JPN,2022-08-26,315141187
177141,JPN,2022-08-27,315890645
177142,JPN,2022-08-28,316219357
177143,JPN,2022-08-29,316704147
177144,JPN,2022-08-30,317234611
177145,JPN,2022-08-31,317700754
177146,JPN,2022-09-01,318051472
177147,JPN,2022-09-02,318618300
177148,JPN,2022-09-03,319124495
177149,JPN,2022-09-04,319295449
177150,JPN,2022-09-05,319619628
177151,JPN,2022-09-06,319959873
177152,JPN,2022-09-07,320284775
177153,JPN,2022-09-08,320572708
177154,JPN,2022-09-09,321055124
177155,JPN,2022-09-10,321490477
177156,JPN,2022-09-11,321616059
177157,JPN,2022-09-12,321880216
177158,JPN,2022-09-13,322161679
177159,JPN,2022-09-14,322413022
177160,JPN,2022-09-15,322635324
177161,JPN,2022-09-16,323020232
177162,JPN,2022-09-17,323357345
177163,JPN,2022-09-18,323433220
177164,JPN,2022-09-19,323450755
177165,JPN,2022-09-20,323652216
177166,JPN,2022-09-21,323848202
177167,JPN,2022-09-22,324053631
177168,JPN,2022-09-23,324121530
177169,JPN,2022-09-24,324373927
177170,JPN,2022-09-25,324462783
177171,JPN,2022-09-26,324636491
177172,JPN,2022-09-27,324822750
177173,JPN,2022-09-28,325005534
177174,JPN,2022-09-29,325174800
177175,JPN,2022-09-30,325473375
177176,JPN,2022-10-01,325673927
177177,JPN,2022-10-02,325739979
177178,JPN,2022-10-03,325858307
177179,JPN,2022-10-04,325988694
177180,JPN,2022-10-05,326112630
177181,JPN,2022-10-06,326233704
177182,JPN,2022-10-07,326490040
177183,JPN,2022-10-08,326802759
177184,JPN,2022-10-09,326919856
177185,JPN,2022-10-10,326951984
177186,JPN,2022-10-11,327128848
177187,JPN,2022-10-12,327302851
177188,JPN,2022-10-13,327469391
177189,JPN,2022-10-14,327808721
177190,JPN,2022-10-15,328217117
177191,JPN,2022-10-16,328376663
177192,JPN,2022-10-17,328587850
177193,JPN,2022-10-18,328810372
177194,JPN,2022-10-19,329026053
177195,JPN,2022-10-20,329233806
177196,JPN,2022-10-21,329646128
177197,JPN,2022-10-22,330168171
177198,JPN,2022-10-23,330373681
177199,JPN,2022-10-24,330606535
